product_id,name,description,price,cost,category_id,sku,inventory_count,weight,created_at,is_active
423,Manager Furniture - Worry Already,Need region later party believe. Order push agreement media. Maybe leg recent hold.,492.82,344.99,264,SKU-Lh804,347,16.32,2023-09-09 14:11:08,True
424,Military Music - Moment Contain,Table always over interview rather. Current main accept simply. Significant analysis consumer future.,459.86,343.25,211,SKU-TC973,141,17.35,2024-03-28 20:12:17,True
425,Yourself Sports & Outdoors - Central Which,Clearly car without painting. Just happen recognize.,78.23,52.45,128,SKU-OI085,164,16.59,2020-09-23 16:25:30,True
426,Matter Art - Table Along,Newspaper institution assume enjoy we group. Medical during until case agency beat.,76.22,44.27,251,SKU-QI237,323,5.45,2022-01-24 06:13:18,True
427,Everyone Music - Camera Mean,Old break always dark. Card reduce action art small.,398.52,203.76,325,SKU-LH184,393,1.95,2020-03-29 16:24:17,True
428,Up Pet Supplies - Stuff Talk,Tv team song country listen long. Common need phone teach.,439.38,176.19,480,SKU-Gj122,232,19.01,2024-07-03 04:55:03,True
429,Author Toys - Six Mean,Not east send style. Visit still image sell amount fly. Agree public us hospital paper term.,424.49,282.56,397,SKU-YG279,47,14.65,2024-08-22 12:46:51,True
430,Race Office Products - Office Try,Out explain significant item all. No relate since significant.,425.94,243.58,184,SKU-zr054,407,10.74,2022-07-09 18:58:48,True
431,Surface Movies - Two Whose,Student painting try talk like. History that read receive type painting produce. Case front reality window mouth pattern as.,250.38,158.03,109,SKU-MG444,165,16.58,2021-05-03 14:14:35,True
432,Within Movies - Special Western,Not give fill stay military. Everything our prove could party skin. Couple rather Republican need daughter.,427.09,179.11,290,SKU-lh798,403,6.94,2023-10-27 18:13:12,True
433,Under Electronics - Available Film,Our plant front thought special. Early machine establish nothing Mr chair.,315.32,234.3,51,SKU-hy914,428,9.25,2024-04-06 10:01:32,True
434,Increase Automotive - Set About,Speech effort manager various nearly. Memory inside enter word physical.,231.51,176.82,226,SKU-EB791,490,8.61,2022-02-18 00:53:00,True
435,Call Pet Supplies - Reason Challenge,Guess soon approach suggest. Blue movement camera benefit sea.,327.09,143.05,452,SKU-QK630,81,17.5,2020-06-30 20:39:18,True
436,Brother Books - At Green,Exist drive determine page seem. Government door age once several commercial whom. Data pattern west before science without. Special buy east image drug.,129.68,54.56,185,SKU-or922,190,13.32,2020-09-25 14:49:51,True
437,Edge Clothing - Coach Remain,Often outside hit degree beyond bank. Kind school his past herself must.,156.91,68.49,321,SKU-BY437,358,15.13,2024-07-28 16:49:18,True
438,Guess Art - Leader Fund,Medical hold kind day certain back student.,6.53,3.97,49,SKU-nn626,244,1.65,2021-10-08 07:43:01,True
439,Interview Pet Supplies - Establish Eye,Together here there whether rather. During recently laugh son home generation herself.,10.58,7.87,228,SKU-Bf767,356,6.94,2022-05-21 05:15:30,True
440,Happen Handmade - Energy Drop,Treatment employee citizen despite one military. Special suffer without hair set bed trouble.,71.28,51.49,356,SKU-dq198,36,4.66,2020-08-05 05:51:32,False
441,Work Baby - Outside Especially,Fall teach everything trouble. Important coach at the per. Pressure six west walk compare nature walk.,160.79,116.63,53,SKU-Zm230,451,6.06,2023-03-19 00:55:53,True
442,Ball Books - Local Audience,Stage condition buy leg set. Check usually early across.,71.76,28.95,448,SKU-bG248,346,2.94,2022-09-20 20:14:54,True
443,Art Home & Kitchen - Cause Indeed,Answer choose car technology. Off evidence early compare body eat.,87.06,40.1,333,SKU-yi901,179,14.48,2020-03-14 13:19:21,True
444,Magazine Music - Moment Newspaper,Nearly risk threat level positive mind. Officer study if edge view cold teach call. Deal outside happen.,310.33,136.6,211,SKU-Ay419,226,17.21,2022-01-29 01:22:32,False
445,Hour Grocery - Everyone Agent,Cup administration itself point chair tend so. Power few each administration. Tough education human require he.,66.83,35.14,386,SKU-Ad372,373,7.74,2021-06-04 14:17:21,True
446,Child Home & Kitchen - Parent Watch,Hear go travel thought the. Our great mention local.,128.4,82.18,72,SKU-vm715,330,1.78,2021-10-01 06:05:57,True
447,Move Toys - Talk Company,Certainly represent especially agency.,146.74,97.34,312,SKU-bC385,481,13.84,2022-03-20 05:15:28,True
448,Success Jewelry - Force Position,Perform expect anything military but just. Item method program nature see media your. Usually help produce key.,107.48,55.7,155,SKU-Wm422,310,10.24,2020-08-30 16:34:48,True
449,If Sports & Outdoors - Reach Fact,Among field well create notice. Son third interview nothing wrong decision. Clear also road skin.,393.19,175.01,28,SKU-RF372,406,19.1,2020-10-08 03:03:47,True
450,Relationship Baby - Remain Machine,Road head light what officer nature top score. Professor money property structure operation radio south sing. Difficult against low foreign meeting.,321.2,255.27,256,SKU-Lt760,36,10.61,2024-03-16 12:35:32,True
451,Even Movies - Close Both,Difference situation thing eat toward unit recently. Guy score information former ball class loss.,162.33,88.66,479,SKU-Bz150,198,17.23,2024-04-09 23:19:47,True
452,Class Toys - Seek Join,Free have final. These man when open if support expert. Source from our order table beyond bank scene.,91.34,37.15,350,SKU-Ff286,241,19.09,2024-11-13 20:41:37,True
453,Student Electronics - Move System,Able concern card. Quickly truth record program beautiful close.,12.8,9.16,35,SKU-cL451,110,0.89,2020-08-10 21:18:31,False
454,Among Baby - Cup Possible,Smile today station make environment.,147.51,100.41,260,SKU-eN498,364,10.07,2021-08-14 23:04:05,True
455,Attention Toys - Enjoy Maintain,Church simply method market difference. Allow system professor reason special. Weight fill president spring individual us. Program decision leave reflect already.,322.42,168.94,43,SKU-jg091,275,12.36,2025-03-10 11:13:37,True
456,Card Baby - Range Church,Side reach often responsibility itself. Upon property public role.,460.93,256.41,262,SKU-Pc437,498,16.18,2022-01-07 15:02:58,True
457,Include Music - Camera Dark,Any subject sound hope. Less whom situation television last staff seat. Probably when seem test contain than.,383.02,260.25,325,SKU-fF246,332,13.65,2024-07-29 09:13:28,False
458,Good Automotive - Continue Choose,Drive page whatever trade.,476.98,273.69,374,SKU-Xa260,122,1.25,2023-05-10 19:44:33,False
459,Seek Art - Store Gun,Front bit sign wide cut challenge. Event hospital more opportunity unit cultural show. Lawyer rest natural. You lead expect adult operation whole artist.,308.46,214.77,233,SKU-Ko679,28,6.25,2024-10-24 06:05:50,True
460,They Beauty - City Perhaps,Enter through system stage protect often house. Most American weight.,12.25,9.57,62,SKU-aB736,70,14.06,2020-06-08 17:37:11,True
461,Bag Beauty - Method Suffer,Sport national indicate maybe weight some policy. Shoulder professional market oil move.,261.5,117.88,268,SKU-py841,421,14.44,2023-01-01 13:23:52,True
462,Get Handmade - Sea Cost,Add involve forget early look. Candidate see election price. Indeed town daughter clearly best.,437.48,180.13,400,SKU-SJ448,375,17.74,2023-05-24 11:47:08,True
463,Ball Handmade - Government Clearly,Well at show. Whole box later building she.,218.08,137.53,414,SKU-hE878,268,1.37,2023-07-16 09:45:32,True
464,Fall Jewelry - Spend Stock,Smile good hold country war rise. Source soldier beat as certainly civil spring movement.,251.09,157.37,40,SKU-vy750,261,7.27,2024-02-29 01:45:40,True
465,Lay Jewelry - Short Body,Defense couple point similar security at. Strong value sit newspaper leader. Politics current among laugh about green.,83.7,57.68,189,SKU-Va556,395,2.15,2025-01-17 03:52:58,True
466,Training Health - Tonight Major,Successful organization no bring. List network necessary seven.,371.94,185.16,117,SKU-YO190,1,0.98,2021-10-13 12:51:13,True
467,Forget Pet Supplies - News Not,Although blood voice professor your. Staff yourself exactly sure wonder. Hair marriage school imagine ago expect continue.,185.79,138.04,242,SKU-MM128,471,3.09,2024-06-15 15:28:41,True
468,Him Home & Kitchen - Share Build,Should five buy office old. Discuss everybody success nearly.,402.73,212.93,284,SKU-KS818,365,14.84,2022-12-05 17:32:56,True
469,What Toys - Or Old,Time sell American try. Behavior four scientist carry behind war.,458.42,251.73,214,SKU-cE017,163,5.5,2024-03-30 19:37:50,False
470,Into Beauty - Onto Number,City vote time easy free. Possible notice term piece.,338.61,268.37,258,SKU-UT073,26,3.67,2020-10-30 19:36:35,True
471,Sing Jewelry - Notice Term,Writer accept mission event some. Manage draw involve party home. Fall carry wind in official especially pattern.,204.05,150.58,489,SKU-PM164,449,9.36,2022-09-08 08:47:15,True
472,Building Baby - Dark Into,Section reality office sport oil. Car American your seat rule. Card design where off prepare response. Including game language.,48.66,30.44,168,SKU-uA215,233,0.26,2022-02-03 03:14:17,True
473,Natural Furniture - Have Response,Production tax certainly home could program. Majority we join edge item.,371.34,221.82,156,SKU-VD200,124,9.33,2022-10-26 22:50:32,True
474,Democrat Jewelry - Foreign Job,Cell evidence international add size. Assume lawyer field difference cut tell style.,389.28,193.88,396,SKU-Eo642,375,18.02,2022-05-22 14:52:21,True
475,Cell Beauty Adult,His worry necessary politics certain environment he. Ready even probably son second.,466.59,343.33,4,SKU-gp019,12,4.74,2024-09-09 20:27:02,True
476,Entire Electronics - Situation Take,Task off under two physical within about. Force ready network.,10.73,7.94,450,SKU-Em950,171,0.13,2021-02-18 16:28:32,True
477,Significant Home & Kitchen - Leave Follow,Receive evening current I success. North ground here person three foot tax ground. Mouth manage issue none ready.,157.9,94.24,373,SKU-oA192,105,10.64,2024-07-13 00:06:23,True
478,Democratic Home & Kitchen - Apply Manage,You authority race wish kid career scene. He already activity onto build. Poor threat throw behavior type.,486.43,373.83,31,SKU-Zq911,72,14.26,2024-02-26 05:08:07,False
479,Not Industrial - Democrat Skin,Analysis ready must price receive. Unit majority yeah. Thought beyond mean director offer a. Various send news clearly school wonder.,423.67,334.62,460,SKU-ml904,211,14.05,2024-04-23 05:13:43,True
480,East Handmade - Wish Sing,Cultural decide car leave.,292.89,125.92,44,SKU-ic739,258,2.76,2020-10-14 18:33:55,True
481,While Electronics - Stuff Shake,Phone they federal rather child as. List account hear mouth.,36.76,18.54,291,SKU-Wk611,339,19.29,2021-04-04 06:28:54,True
482,Class Movies - Assume Just,Director spend entire minute never quality. Together true worker though church young mouth note.,463.45,244.34,162,SKU-NY762,201,14.04,2022-06-04 07:19:45,True
483,Four Automotive - Real Ever,Unit sometimes structure cultural far. Let before ok someone camera approach say. Wear both look training oil scene career. Conference then sometimes drive anything teach myself.,121.39,76.95,140,SKU-Jf138,483,4.13,2021-11-22 19:03:42,True
484,Note Home & Kitchen - Party Better,Forward carry condition into sure. Cause so recognize become challenge.,58.18,35.74,80,SKU-UO716,230,9.37,2022-12-06 22:32:54,True
485,Sing Jewelry - Property Soon,Clearly everybody suggest air she sister simple. Television rich base. Serious space one bar.,386.54,173.16,494,SKU-CY371,231,6.24,2024-09-01 16:02:16,True
486,Raise Clothing - Enter Hot,Security painting rest write fine public some mean. Sell end be spend outside.,404.94,168.51,81,SKU-sF987,155,16.55,2022-10-23 04:33:44,True
487,Special Art - Recently Ball,Station eye perform amount. Light medical level analysis any product.,429.14,232.72,428,SKU-Ov365,75,1.92,2020-08-22 11:18:16,True
488,Shake Baby - Front Name,Change help but include something memory wrong. Product hand start size heart among.,30.17,12.44,263,SKU-An070,153,5.28,2021-05-26 12:11:26,True
489,Play Movies - Member Total,Least great your sign single well task. Continue ask environmental another business hot strong. Three trip school energy. While popular natural list they.,428.16,250.4,208,SKU-yT383,284,14.99,2024-01-07 10:56:39,True
490,Newspaper Pet Supplies - Sell Raise,Environmental choice assume recent people far. Miss population project film.,398.13,315.73,412,SKU-pA420,62,0.34,2023-12-24 23:46:42,True
491,Case Clothing - Person Home,Degree finally sing bank them state. Watch place church watch health. Term amount idea director put.,103.87,68.33,67,SKU-sm582,205,7.51,2024-12-29 05:35:03,True
492,Which Garden - Opportunity Shoulder,Like film society tell.,295.53,125.83,299,SKU-Gb898,469,16.27,2024-01-22 09:38:32,False
493,Side Furniture - Security Boy,New may condition word former. Letter story article read. Face police year.,325.11,237.9,463,SKU-nn433,414,2.66,2025-01-17 10:22:37,True
494,Than Furniture - Table Hear,Election fire remember house develop center bill. Represent lawyer letter these.,66.52,41.88,170,SKU-Mm180,482,9.27,2021-05-27 19:09:14,True
495,Benefit Electronics - Sometimes Program,Describe if follow difficult think talk rich. Truth partner measure serve.,363.86,170.7,421,SKU-DG561,254,0.69,2024-06-28 01:53:21,True
496,Start Automotive - Station Old,Action continue star. Only free increase. Campaign others under each help line reflect.,454.69,188.18,110,SKU-hU449,140,5.67,2024-09-26 13:58:26,True
497,Whom Clothing - Staff About,Hot particular generation though baby. Audience but moment sign expert much difficult however. Gas ago cause young crime spring citizen. Paper media available later friend.,310.78,192.77,318,SKU-qc611,331,5.97,2023-09-04 11:29:16,True
